row_id,engagement_score
89198,4.1087217906384526
89199,3.3799465872449455
89200,2.756462856147009
89201,3.862286195954269
89202,2.393167995977466
89203,3.6939456631996777
89204,3.912858109591296
89205,3.8647480567461274
89206,2.607327834590815
89207,3.9522893847893092
89208,4.089133995233764
89209,4.030775024739481
89210,3.577789699844671
89211,4.270614824895689
89212,3.382201079764433
89213,3.5793609081076165
89214,2.421801080985033
89215,3.973928083391688
89216,4.22801020809807
89217,2.8167078452364067
89218,4.074452310314798
89219,3.111969238684997
89220,2.833483605461941
89221,3.3632956912248226
89222,3.4721960298442562
89223,4.021664971464189
89224,3.561991985860029
89225,3.772950259563547
89226,3.311077229693613
89227,3.306225171207306
89228,3.6416178292078807
89229,3.0183320295414577
89230,2.7154714830512052
89231,3.5067099851631207
89232,3.605993092038212
89233,2.479888351185554
89234,3.579676644433229
89235,3.865833477243932
89236,3.7324739247969636
89237,4.129455649529976
89238,3.89509718489559
89239,3.6607116306416745
89240,3.5895670767234744
89241,3.626897713250152
89242,4.067567954520751
89243,4.127132529061377
89244,4.135132238278646
89245,3.7182942919320534
89246,3.4888493424067586
89247,2.054319392314156
89248,4.1705853411593665
89249,2.788630620727481
89250,4.102269610503189
89251,2.7079042765440757
89252,3.6680430051939243
89253,2.9462641617165586
89254,3.432353874298279
89255,3.372388065959335
89256,3.0945053828369087
89257,3.6763459149051143
89258,3.782911121268423
89259,3.3980592719350486
89260,2.6917841166915304
89261,2.8055175911433343
89262,3.7589299408213686
89263,3.6677023552353436
89264,4.023959983273651
89265,2.3622456562359697
89266,3.7280372795430297
89267,3.6989270507770056
89268,3.5771022918000877
89269,3.4769960868861007
89270,3.804324008375292
89271,3.4241320294189603
89272,3.810192866373936
89273,3.966458805042655
89274,3.25092441215308
89275,3.1261335582752023
89276,2.8679404486784166
89277,2.397613347030881
89278,3.8935550396248972
89279,2.714223874329249
89280,3.1873509193374896
89281,3.544847963734872
89282,3.278925692937472
89283,4.222681603718569
89284,4.1680803699743905
89285,2.8746860172882305
89286,3.759748100768493
89287,3.3750888727531594
89288,3.6771064544872405
89289,4.18838379786082
89290,3.498714088266696
89291,2.912042784580852
89292,4.065872290443567
89293,4.202958004465406
89294,3.531607133091235
89295,3.378367555664168
89296,3.3840638713423834
89297,4.092721848137473
89298,3.5530657236790724
89299,4.258637241986977
89300,3.8799259242454642
89301,4.0686875391593125
89302,3.5496309143137874
89303,2.7557433284343107
89304,4.3157457012794795
89305,4.033328430040422
89306,3.511394585039145
89307,3.5565301182107936
89308,3.7122641263651937
89309,4.167337690411076
89310,3.3761740064781125
89311,3.366054357709068
89312,3.729418176592589
89313,3.2681054174476594
89314,3.8713586549774366
89315,3.522425459219249
89316,2.555405686259849
89317,2.061703546982246
89318,2.949676329941939
89319,2.545287045327537
89320,3.5666077172483
89321,3.701055366991948
89322,3.367623595337535
89323,4.27896975367407
89324,3.428422134858646
89325,3.65797522213024
89326,4.104169210680662
89327,4.193802408168671
89328,2.809854203704515
89329,3.568206255754993
89330,2.8456834223389706
89331,4.3350690517617725
89332,3.696041133034442
89333,4.105100630926982
89334,3.8355312371524315
89335,3.946148927606506
89336,2.6971080064972712
89337,3.247931498334672
89338,3.7779584793466556
89339,2.7967528622783577
89340,3.2351414185751923
89341,3.4146684142300807
89342,3.5541343578539855
89343,2.4053608089263148
89344,3.406537726819958
89345,3.6402002747593887
89346,3.8729822940038976
89347,3.9257439637394222
89348,3.1222840347613707
89349,3.5855645633713116
89350,4.093960523560956
89351,3.239877009561157
