row_id,engagement_score
89198,4.101197152773231
89199,3.8312386566794814
89200,2.7679451996482314
89201,4.082703500429481
89202,2.7401742035544814
89203,3.8562630707419814
89204,3.7955941254294814
89205,3.3790902191794814
89206,2.8543709808982314
89207,4.023072152773231
89208,4.066224008241981
89209,4.034180551210731
89210,3.6981820160544814
89211,4.164734750429481
89212,3.3348397308982314
89213,3.3768319183982314
89214,2.6829842621482314
89215,4.030030160585731
89216,4.053589730898231
89217,3.3574837738669814
89218,3.9527596527732314
89219,3.3093880707419814
89220,3.0000008637107314
89221,3.4243783051169814
89222,2.9544686371482314
89223,4.037415414491981
89224,3.3696297699607314
89225,3.6535042816794814
89226,3.4763192230857314
89227,2.8013924652732314
89228,3.6884163910544814
89229,3.1185311371482314
89230,3.3633431488669814
89231,3.4198006683982314
89232,3.3764046723044814
89233,2.9053963715232314
89234,3.6401375824607314
89235,3.6707772308982314
89236,3.4948128754294814
89237,4.066590219179481
89238,4.065491586366981
89239,3.7141121918357314
89240,3.6857308441794814
89241,3.4469002777732314
89242,3.9640511566794814
89243,4.111695199648231
89244,3.9952401215232314
89245,3.5787362152732314
89246,3.4284066254294814
89247,2.7208260590232314
89248,4.070923715273231
89249,2.8045662933982314
89250,4.092835336366981
89251,3.0781258637107314
89252,3.6428841644919814
89253,3.0036629730857314
89254,3.3012093598044814
89255,3.2869881683982314
89256,2.7110604340232314
89257,3.5443123871482314
89258,3.2877205902732314
89259,3.3272713715232314
89260,3.1306160980857314
89261,3.4381112152732314
89262,4.049744516054481
89263,3.6313485199607314
89264,3.3086556488669814
89265,2.7127694183982314
89266,3.3489998871482314
89267,3.5404671723044814
89268,3.7493294769919814
89269,3.4747933441794814
89270,3.7517098480857314
89271,3.5993050629294814
89272,3.7686776215232314
89273,3.9993905121482314
89274,3.3394173676169814
89275,2.7218026215232314
89276,2.8651742035544814
89277,2.8185433441794814
89278,4.130371957460731
89279,2.7886971527732314
89280,3.0714119965232314
89281,3.6785286957419814
89282,3.4205330902732314
89283,4.024109750429481
89284,4.049317269960731
89285,3.1093758637107314
89286,3.3408211762107314
89287,3.4068612152732314
89288,3.7282723480857314
89289,4.032837777773231
89290,2.8199471527732314
89291,2.9812020355857314
89292,4.218995004335731
89293,4.062073617616981
89294,3.6358040863669814
