row_id,engagement_score
89198,4.10318152927911
89199,3.3655426200322833
89200,2.7585105463961788
89201,3.856622968119632
89202,2.3938877611448617
89203,3.6786539183728144
89204,3.9071461539440455
89205,3.8516812989565143
89206,2.608275654433228
89207,3.9581301782084437
89208,4.091048542074551
89209,4.026813851563042
89210,3.575006568087884
89211,4.269988496438244
89212,3.379902356318295
89213,3.5741844000024856
89214,2.4192180358326545
89215,3.972538462563466
89216,4.222289034383108
89217,2.8154077298343614
89218,4.07629288043216
89219,3.0954889003589092
89220,2.8330401745774916
89221,3.354448002820495
89222,3.4823393976381896
89223,4.0119467885184505
89224,3.562923845271916
89225,3.7742188067658917
89226,3.2989917065346304
89227,3.302116013509923
89228,3.6425444956756543
89229,3.012303408358465
89230,2.722712283080661
89231,3.5064782462801722
89232,3.603633257950707
89233,2.5019921062031263
89234,3.5837057795255776
89235,3.863139544334375
89236,3.7311134117050706
89237,4.127794860804676
89238,3.901290503456795
89239,3.6601497746170804
89240,3.603257784377354
89241,3.6336463238925187
89242,4.06946900585089
89243,4.122782734844526
89244,4.135653173542498
89245,3.7210021908688717
89246,3.4941790974524616
89247,2.052085575987429
89248,4.175290795514677
89249,2.7741207491626056
89250,4.101863514662718
89251,2.7046057283834926
89252,3.67155292423092
89253,2.95733638245834
89254,3.428085678915561
89255,3.375507538667666
89256,3.091740603266989
89257,3.6880521234778816
89258,3.7888247743361325
89259,3.3990554378539053
89260,2.6981682376023657
89261,2.804815019416437
89262,3.7504558090736833
89263,3.6698646649759286
89264,4.026857511947016
89265,2.37137733087265
89266,3.7369319609285307
89267,3.70109409639139
89268,3.574402304414791
89269,3.4756478204090437
89270,3.8021289010288246
89271,3.43307807692635
89272,3.813117280314254
89273,3.9801378011167627
89274,3.246505587625381
89275,3.1220520323749215
89276,2.8678772315017955
89277,2.4048548139195254
89278,3.9010156138307446
89279,2.721870648454638
89280,3.179030794073029
89281,3.557749425710665
89282,3.280262746617459
89283,4.223501619829077
89284,4.169253052709572
89285,2.8754901458765882
89286,3.7681767489367366
89287,3.377534518611004
89288,3.668174082324503
89289,4.199292908863759
89290,3.511609123359406
89291,2.9136921571367207
89292,4.062997047890517
89293,4.1954763690635986
89294,3.5373695556577904
89295,3.3839572639491458
89296,3.3824651817350793
89297,4.097166529794449
89298,3.564575702452366
89299,4.25821779257078
89300,3.87925890781456
89301,4.070899136557521
89302,3.552567501401775
89303,2.7510705716321717
89304,4.313745170339087
89305,4.035922619411661
89306,3.5022289627809298
89307,3.5589849220683187
89308,3.7063177360004245
89309,4.167706938950354
89310,3.3752208671363584
89311,3.3596182469836315
89312,3.725410404634007
89313,3.269232767456714
89314,3.8656271849293677
89315,3.5217929796909555
89316,2.56580996381917
89317,2.034862159014832
89318,2.9407896988015625
89319,2.543295948762716
89320,3.5608978319037834
89321,3.6979674923095747
89322,3.3743284152523594
89323,4.277258204455674
89324,3.428662595073892
89325,3.665496241525916
89326,4.088827065760492
89327,4.183545818107373
89328,2.805309141664888
89329,3.565691083193226
89330,2.830217385992788
89331,4.336614905101683
89332,3.696559536286196
89333,4.105067515419143
89334,3.8300471834864855
89335,3.9441624366415744
89336,2.6964974142082077
89337,3.2486942515786588
89338,3.767779700491888
89339,2.7894993932162366
89340,3.2313826323051784
89341,3.4183535176569277
89342,3.5539100740254534
89343,2.3995226831268277
89344,3.398277852458985
89345,3.6474839328514377
89346,3.8781938104794094
89347,3.913072153688757
89348,3.119517542525944
89349,3.587768542194803
89350,4.104057189383477
89351,3.230671894954738
89352,3.6170015847746604
89353,4.2213360215841735
89354,2.951285673899364
89355,3.9926003952756406
89356,4.274019125846816
89357,4.100002805327372
89358,3.3458556515131783
89359,3.4393196958581
89360,3.196274606899008
89361,4.156017490429681
89362,4.073314684803149
89363,4.001721630246118
89364,4.147904702069388
89365,3.1462321431995526
89366,3.697302943933112
89367,3.2991128868920714
89368,4.106442927606778
89369,3.3814697490925516
89370,3.6876222851977634
89371,4.179811368655256
89372,3.7741044578791545
89373,3.0692596451768503
89374,3.1597120669313172
89375,3.7842453690643016
89376,4.115663890204682
89377,4.007945951627514
89378,4.067521354714687
89379,3.5785664095333045
89380,4.272134349565303
89381,3.678345836850433
89382,3.6668672432665743
89383,2.772728419210149
89384,3.621243050073772
89385,4.4237824051274055
89386,3.4242069054598345
89387,3.3167955320417732
89388,3.9029801902795986
89389,3.6839924723717106
89390,4.085171821615393
89391,3.6629978880786194
89392,3.108927109496797
89393,2.7615096642150005
89394,3.5875650148206857
89395,3.041532982327092
89396,3.6567971153494785
89397,3.7675096653378017
89398,3.723211886627886
89399,2.601583947284564
89400,3.0124685960030835
89401,3.626110782631512
89402,3.029580046278858
89403,4.055990446431859
89404,3.3434514535943527
89405,3.4228449118933644
89406,3.5362028775751946
89407,3.94842372384919
89408,3.191102814681009
89409,3.9739689321036313
89410,2.850427799259847
89411,3.661820527862512
89412,3.830015647529939
89413,4.144394843398956
89414,3.8694964359096877
89415,2.550138820241831
89416,2.903868015540381
89417,3.6706879754971315
89418,2.884423292606025
89419,4.100439025806354
89420,2.1558008225956664
89421,3.2589728522526613
89422,3.3872466406225588
89423,3.601410289191538
89424,3.616139979011639
89425,3.356897435829033
89426,3.941400793290711
89427,3.022959117275456
89428,3.957220656542814
89429,3.892595934677873
89430,3.6229042472150343
89431,3.290873717295215
89432,3.7904097046349796
89433,4.1616544665267465
89434,4.337565600150558
89435,2.579880134789121
89436,2.4211632996937507
89437,2.1385013917690947
89438,3.555788502595663
89439,2.7680123145923474
89440,4.154028918696558
89441,2.998365569040246
89442,4.081603150434142
89443,3.069267986990056
89444,3.5296581582750295
89445,4.302941493229211
89446,3.839330626235365
89447,2.599851116276339
89448,3.1502502501721357
89449,3.036636972139955
89450,2.6674388822963495
89451,4.152015530103255
89452,3.8876211022120915
89453,2.7637775944014393
89454,2.833921983405765
89455,3.5692626755288392
89456,3.2484280658586435
89457,3.9502864430948494
89458,4.142199888941496
89459,2.512717066482404
89460,3.5617286125454766
89461,3.5180114058885037
89462,3.8559796203325147
89463,2.581172422270148
89464,3.447478025161896
89465,3.1501921515109563
89466,4.118921310347675
89467,3.119108547295267
89468,3.571746116222734
89469,2.1105883883755543
89470,1.9585780317706858
89471,3.5930108496005695
89472,4.177371127770519
89473,2.892847459787529
89474,3.0635024497358345
89475,3.5759874354261476
89476,3.6376695343744228
89477,3.1190506148263992
89478,2.7690028608874218
89479,2.7745032447923474
89480,3.7823193507768615
89481,3.678649312692731
89482,3.6436251830172375
89483,3.55971090915977
89484,3.673033455991466
89485,3.6403847984599267
89486,4.111916093928914
89487,4.000436092532486
89488,3.094015926770512
89489,4.009146853067499
89490,3.5710663348900478
89491,3.3153835971218943
89492,3.614530674007038
89493,4.180880277978561
89494,4.0717666713576
89495,3.7528149698205215
89496,2.7462885993583863
89497,2.975293755524725
89498,3.4748244297006092
89499,3.219286617845086
89500,3.3771159638085173
89501,3.1096991483051797
89502,2.760380211959568
89503,4.112173912990858
89504,3.0713734315963097
89505,4.134299224735473
89506,2.722474369173749
89507,3.848988934094196
89508,3.3202514461188115
89509,3.6129376835262867
89510,3.9656723546455557
89511,3.9041516303490735
89512,4.023456667185251
89513,4.202542121949874
89514,3.638794723730468
89515,3.7372992894918924
89516,2.7828296273417896
89517,3.866353797493134
89518,3.7688667330357344
89519,3.8035521548892097
89520,4.114864136510748
89521,4.1484602278516585
89522,2.9135471522669
89523,4.094627806324165
89524,3.62744063824264
89525,4.034021072560122
89526,4.060830234192466
89527,3.220441988497422
89528,3.6940465282152624
89529,3.0772920804112887
89530,3.7630245216827882
89531,3.836541892755446
89532,4.145938468101378
89533,2.6714175257921275
89534,3.6596460054465867
89535,3.6742178359937756
89536,3.442599686915548
89537,3.522881801825418
89538,3.4395920907813946
89539,2.28924756324827
89540,2.7600850293471284
89541,3.433650439651371
89542,3.7932432549312134
89543,3.5449141118984
89544,4.140617690857405
89545,3.0010807989090846
89546,4.069991145009605
89547,4.123703214680092
89548,3.176302009558798
89549,2.816637576630666
89550,3.9734274339764024
89551,2.917640762415681
89552,3.0146526755483682
89553,3.7036639594764185
89554,4.182558565277768
89555,3.36838562190014
89556,3.302010437572079
89557,3.010776920717923
89558,3.0651138804223486
89559,3.3246727880800973
89560,3.1900558274327886
89561,4.336711585727223
89562,3.914205439963154
89563,3.887712344660526
89564,3.6202773985181587
89565,4.069803576671642
89566,3.3296498918006603
89567,3.07888703655279
89568,1.9437346444824104
89569,4.061213675268833
89570,3.228253278441159
89571,3.9382142118194103
89572,3.270454582727893
89573,2.873059423023477
89574,3.697350443567006
89575,3.007813566691489
89576,3.9941731194560246
89577,2.939133871545944
89578,4.136482848994222
89579,4.144498328265644
89580,4.2246227030675305
89581,4.1769339492430495
89582,3.427660093890072
89583,3.6486306808641142
89584,2.2551022130065617
89585,3.4352764964087728
89586,3.5848174526881595
89587,4.050870320404507
89588,3.7306103469534655
89589,4.16675006046559
89590,3.9301800475516577
89591,2.604853482940239
89592,3.3669780742340096
89593,3.6569730061767136
89594,3.401882018068037
89595,4.234294772019832
89596,3.561151169868017
89597,4.118562661037161
89598,3.5062467279300593
89599,2.8780202216812767
89600,2.618317346502961
89601,3.8341568991797934
89602,4.082338580337549
89603,3.4501221668027666
89604,2.7295673993257754
89605,2.6393207382474335
89606,3.32332613544373
89607,2.4126599868283356
89608,4.182904549045982
89609,4.126849783676052
89610,2.913603583099628
89611,3.4792765323809625
89612,3.933893045904546
89613,3.851684932330229
89614,3.287255104306955
89615,3.41495782097484
89616,3.93582114857112
89617,3.8890877216089637
89618,4.1277486136541715
89619,3.4321878968746367
89620,2.917614699273176
89621,3.3309577628410807
89622,3.606416275073488
89623,3.2600028353434793
89624,3.51409678769078
89625,3.844538404888896
89626,4.001266489916232
89627,2.8854419514970258
89628,3.7386919795939604
89629,3.779911821282319
89630,4.140922226415108
89631,2.884506652346434
89632,3.3013487070222167
89633,4.074185018691576
89634,3.5940809769868993
89635,2.870520627110285
89636,3.0505582417980137
89637,4.063105458223613
89638,3.544939171697372
89639,3.760843018643881
89640,3.8564458443656737
89641,3.7056830900788587
89642,3.1843325025949096
89643,3.583806739014965
89644,3.095750542300691
89645,3.4617941867719755
89646,3.2236485962656185
89647,4.2058786989958445
89648,2.4458146396313416
89649,3.2073194469527992
89650,3.6171931430977815
89651,2.971229162273917
89652,3.4183532932614438
89653,3.1868444691224287
89654,2.632741401104588
89655,4.341069290952312
89656,3.5714105714496034
89657,3.231655159589675
89658,4.156993479391127
89659,3.7779327563147564
89660,4.25880565610583
89661,3.2941532623869847
89662,3.069941440074384
89663,3.969422823289815
89664,3.8349993579121846
89665,3.531877050041097
